mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.28997602462768557,0.01855479261636565,0.017287492752075195,0.002788367026103302,5,1,300,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 300}",0.24,0.42424242424242425,0.20689655172413793,0.14814814814814814,0.3870967741935484,0.28127677966165177,0.10639217090468422,18
0.5434391498565674,0.062293893359886846,0.026706409454345704,0.006439589398370844,5,1,500,"{'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 500}",0.16666666666666666,0.35294117647058826,0.21428571428571427,0.14814814814814814,0.3870967741935484,0.25382769595293314,0.09789066288473353,24
0.11568131446838378,0.013194145969705213,0.017268037796020506,0.002906594661112577,5,2,100,"{'max_depth': 5, 'min_samples_leaf': 2, 'n_estimators': 100}",0.24,0.42105263157894735,0.27586206896551724,0.25806451612903225,0.2857142857142857,0.2961387004775565,0.06438089405553321,14
0.3102246284484863,0.038367304922169713,0.01582021713256836,2.692817266921447e-05,5,2,300,"{'max_depth': 5, 'min_samples_leaf': 2, 'n_estimators': 300}",0.3076923076923077,0.3888888888888889,0.20689655172413793,0.14814814814814814,0.3870967741935484,0.2877445341294062,0.09645984554582572,16
0.4969942569732666,0.06906233253804613,0.028479862213134765,0.011859418865874126,5,2,500,"{'max_depth': 5, 'min_samples_leaf': 2, 'n_estimators': 500}",0.23076923076923078,0.3333333333333333,0.2222222222222222,0.14814814814814814,0.3870967741935484,0.2643139417332966,0.08512432372492656,21
0.12226696014404297,0.026144032036439405,0.013709402084350586,0.007154458461838569,5,4,100,"{'max_depth': 5, 'min_samples_leaf': 4, 'n_estimators': 100}",0.23076923076923078,0.30303030303030304,0.27586206896551724,0.2,0.375,0.2769323205530102,0.060579093231938615,20
0.35201473236083985,0.012225365623272892,0.022180604934692382,0.007792478983496995,5,4,300,"{'max_depth': 5, 'min_samples_leaf': 4, 'n_estimators': 300}",0.16,0.35294117647058826,0.27586206896551724,0.14285714285714285,0.3870967741935484,0.26375143249735933,0.09868671671171383,22
0.46212263107299806,0.011897940099023653,0.02214326858520508,0.007753432137854655,5,4,500,"{'max_depth': 5, 'min_samples_leaf': 4, 'n_estimators': 500}",0.2962962962962963,0.35294117647058826,0.27586206896551724,0.13793103448275862,0.3870967741935484,0.2900254700817418,0.08573665111857336,15
0.10444350242614746,0.019048525572324084,0.006325149536132812,0.0077467118911397174,10,1,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 100}",0.32,0.36363636363636365,0.35714285714285715,0.08333333333333333,0.3870967741935484,0.30224186566122047,0.11155272799036346,12
0.37035789489746096,0.0209339333936645,0.022157812118530275,0.007780476313064361,10,1,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 300}",0.25,0.4444444444444444,0.2962962962962963,0.08333333333333333,0.3448275862068966,0.28378033205619413,0.11917758492311681,17
0.559467077255249,0.07140861504849745,0.02538895606994629,0.007803527292206705,10,1,500,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 500}",0.17391304347826086,0.3225806451612903,0.2962962962962963,0.08333333333333333,0.3448275862068966,0.24419018089521546,0.0998016041443996,26
0.1034022331237793,0.012686104328763815,0.0055907249450683595,0.005797565201020129,10,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 100}",0.2962962962962963,0.47058823529411764,0.35714285714285715,0.13793103448275862,0.27586206896551724,0.3075640984363094,0.10857465720601504,10
0.3376957893371582,0.03615515227815279,0.0221707820892334,0.007759689647962044,10,2,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 300}",0.32,0.48484848484848486,0.2962962962962963,0.14814814814814814,0.3870967741935484,0.32727794069729554,0.11091175096827047,4
0.5894269466400146,0.08843278210635296,0.031992530822753905,0.0006341092441022806,10,2,500,"{'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 500}",0.25,0.4444444444444444,0.3076923076923077,0.15384615384615385,0.3870967741935484,0.30861593603529086,0.1019794020184079,9
0.09181222915649415,0.0063324457721131225,0.012661457061767578,0.006330746498674306,10,4,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 100}",0.2962962962962963,0.4117647058823529,0.27586206896551724,0.21428571428571427,0.48484848484848486,0.3366114540556731,0.09787912433471864,3
0.31776113510131837,0.0333221894064665,0.02532954216003418,0.007763980175895185,10,4,300,"{'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 300}",0.25,0.4444444444444444,0.3333333333333333,0.14285714285714285,0.4375,0.3216269841269841,0.11466194135880622,5
0.5890270709991455,0.015199964345929918,0.03165678977966309,1.3209680294471702e-05,10,4,500,"{'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 500}",0.32,0.4,0.2857142857142857,0.14285714285714285,0.42424242424242425,0.3145627705627706,0.09967323385241247,8
